year,month,period,date,arrivals,months,yoy_pct,yoy_base_arrivals,yoy_basis,data_quality_note,source_title,source_published,source_page_url,source_file_url,source_local_file,source_sha256,parse_note
2016,12,YTD Dec,2016-12-01,32529588,12,8.710312755811245,29923185,YTD same 12 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2017,1,YTD Jan,2017-01-01,3197053,1,6.694973571989715,2996442,YTD same 1 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2017,2,YTD Feb,2017-02-01,6163575,2,1.425017734969214,6076977,YTD same 2 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2017,3,YTD Mar,2017-03-01,9181986,3,1.9744446010379724,9004203,YTD same 3 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2017,4,YTD Apr,2017-04-01,12035274,4,3.466829298319163,11632012,YTD same 4 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2017,5,YTD May,2017-05-01,14635898,5,3.866219150307937,14091105,YTD same 5 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2017,6,YTD Jun,2017-06-01,17366970,6,5.1644766900145855,16514103,YTD same 6 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2017,7,YTD Jul,2017-07-01,20466379,7,5.154207644629949,19463205,YTD same 7 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2017,8,YTD Aug,2017-08-01,23654527,8,5.851970118852368,22346799,YTD same 8 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2017,9,YTD Sep,2017-09-01,26254806,9,6.0216801905375705,24763620,YTD same 9 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2017,10,YTD Oct,2017-10-01,28980749,10,7.270970090569073,27016395,YTD same 10 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2017,11,YTD Nov,2017-11-01,32020316,11,8.658172364502015,29468852,YTD same 11 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2017,12,YTD Dec,2017-12-01,35591978,12,9.414167803170459,32529588,YTD same 12 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2018,1,YTD Jan,2018-01-01,3531483,1,10.460571032134913,3197053,YTD same 1 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2018,2,YTD Feb,2018-02-01,7083602,2,14.9268403483368,6163575,YTD same 2 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2018,3,YTD Mar,2018-03-01,10578247,3,15.206525037176055,9181986,YTD same 3 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2018,4,YTD Apr,2018-04-01,13674314,4,13.618634689995424,12035274,YTD same 4 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2018,5,YTD May,2018-05-01,16412148,5,12.13625566398453,14635898,YTD same 5 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2018,6,YTD Jun,2018-06-01,19425452,6,11.852856312874383,17366970,YTD same 6 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2018,7,YTD Jul,2018-07-01,22602540,7,10.437415431425357,20466379,YTD same 7 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2018,8,YTD Aug,2018-08-01,25831571,8,9.203498340930683,23654527,YTD same 8 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2018,9,YTD Sep,2018-09-01,28467686,9,8.428475914085976,26254806,YTD same 9 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2018,10,YTD Oct,2018-10-01,31171688,10,7.559980592634097,28980749,YTD same 10 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2018,11,YTD Nov,2018-11-01,34342684,11,7.25279538153214,32020316,YTD same 11 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2018,12,YTD Dec,2018-12-01,38178194,12,7.26628904974036,35591978,YTD same 12 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2019,1,YTD Jan,2019-01-01,3713172,1,5.144835753138266,3531483,YTD same 1 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2019,2,YTD Feb,2019-02-01,7314094,2,3.2538812880791523,7083602,YTD same 2 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2019,3,YTD Mar,2019-03-01,10792781,3,2.028067599480332,10578247,YTD same 3 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2019,4,YTD Apr,2019-04-01,14009710,4,2.4527446130021557,13674314,YTD same 4 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2019,5,YTD May,2019-05-01,16746308,5,2.0360528067380423,16412148,YTD same 5 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2019,6,YTD Jun,2019-06-01,19803005,6,1.9435995620590951,19425452,YTD same 6 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2019,7,YTD Jul,2019-07-01,23145755,7,2.4033360852364405,22602540,YTD same 7 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2019,8,YTD Aug,2019-08-01,26618410,8,3.046036185720169,25831571,YTD same 8 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2019,9,YTD Sep,2019-09-01,29508449,9,3.6559452004634396,28467686,YTD same 9 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2019,10,YTD Oct,2019-10-01,32582548,10,4.526094319948282,31171688,YTD same 10 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2019,11,YTD Nov,2019-11-01,35968914,11,4.735302575651912,34342684,YTD same 11 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2019,12,YTD Dec,2019-12-01,39916251,12,4.552486165270153,38178194,YTD same 12 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2020,1,YTD Jan,2020-01-01,3810155,1,2.611863926583524,3713172,YTD same 1 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2020,2,YTD Feb,2020-02-01,5872145,2,-19.714663224180605,7314094,YTD same 2 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2020,3,YTD Mar,2020-03-01,6691574,3,-37.99953876577315,10792781,YTD same 3 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2020,4,YTD Apr,2020-04-01,6691574,4,-52.236170484613886,14009710,YTD same 4 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2020,5,YTD May,2020-05-01,6691574,5,-60.04149690785575,16746308,YTD same 5 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2020,6,YTD Jun,2020-06-01,6691574,6,-66.209300053199,19803005,YTD same 6 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2020,7,YTD Jul,2020-07-01,6691574,7,-71.08941142771104,23145755,YTD same 7 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2020,8,YTD Aug,2020-08-01,6691574,8,-74.86110552809126,26618410,YTD same 8 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2020,9,YTD Sep,2020-09-01,6691574,9,-77.32319309632302,29508449,YTD same 9 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2020,10,YTD Oct,2020-10-01,6699121,10,-79.4395422973059,32582548,YTD same 10 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
2020,11,YTD Nov,2020-11-01,6709865,11,-81.34537784488016,35968914,YTD same 11 months,,data.go.th / MOTS: trend_inbound_tourists monthly country-level CSV,2024-04-02T00:00:00+00:00,https://data.go.th/dataset/trend_inbound_tourists,https://ckan.mots.go.th/dataset/445c66d8-a06a-49d9-adfc-35faca6fc785/resource/faffc63c-9507-451a-80b7-554cc0787368/download/est_2024_04_01.csv,work\cache\source_files\data_go_trend_inbound_tourists_2015_2023.csv,5ee8b2449523b81105d53c018bdcd4be1b98e9990ed16f481a244cf36694b862,derived from monthly arrivals
